date,AdrActCnt
2021-02-17 00:00:00+00:00,1134666.0
2021-02-18 00:00:00+00:00,1138881.0
2021-02-19 00:00:00+00:00,1248515.0
2021-02-20 00:00:00+00:00,1187083.0
2021-02-21 00:00:00+00:00,1047141.0
2021-02-22 00:00:00+00:00,1094544.0
2021-02-23 00:00:00+00:00,1054613.0
2021-02-24 00:00:00+00:00,1230122.0
2021-02-25 00:00:00+00:00,1217040.0
2021-02-26 00:00:00+00:00,1114180.0
2021-02-27 00:00:00+00:00,1202477.0
2021-02-28 00:00:00+00:00,1033508.0
2021-03-01 00:00:00+00:00,1073523.0
2021-03-02 00:00:00+00:00,1119669.0
2021-03-03 00:00:00+00:00,1185450.0
2021-03-04 00:00:00+00:00,1042797.0
2021-03-05 00:00:00+00:00,1154593.0
2021-03-06 00:00:00+00:00,1147083.0
2021-03-07 00:00:00+00:00,1043256.0
2021-03-08 00:00:00+00:00,1164249.0
2021-03-09 00:00:00+00:00,1088598.0
2021-03-10 00:00:00+00:00,1165773.0
2021-03-11 00:00:00+00:00,1084417.0
2021-03-12 00:00:00+00:00,1186618.0
2021-03-13 00:00:00+00:00,1104466.0
2021-03-14 00:00:00+00:00,1155175.0
2021-03-15 00:00:00+00:00,1167577.0
2021-03-16 00:00:00+00:00,1161912.0
2021-03-17 00:00:00+00:00,1110541.0
2021-03-18 00:00:00+00:00,1219716.0
2021-03-19 00:00:00+00:00,1158820.0
2021-03-20 00:00:00+00:00,1124513.0
2021-03-21 00:00:00+00:00,1112554.0
2021-03-22 00:00:00+00:00,1144113.0
2021-03-23 00:00:00+00:00,1234149.0
2021-03-24 00:00:00+00:00,1153475.0
2021-03-25 00:00:00+00:00,1218346.0
2021-03-26 00:00:00+00:00,1085835.0
2021-03-27 00:00:00+00:00,1149403.0
2021-03-28 00:00:00+00:00,1063472.0
2021-03-29 00:00:00+00:00,1115525.0
2021-03-30 00:00:00+00:00,1154381.0
2021-03-31 00:00:00+00:00,1234495.0
2021-04-01 00:00:00+00:00,1145125.0
2021-04-02 00:00:00+00:00,1103476.0
2021-04-03 00:00:00+00:00,1020968.0
2021-04-04 00:00:00+00:00,1032167.0
2021-04-05 00:00:00+00:00,1229289.0
2021-04-06 00:00:00+00:00,1180036.0
2021-04-07 00:00:00+00:00,1246138.0
2021-04-08 00:00:00+00:00,1092604.0
2021-04-09 00:00:00+00:00,1222362.0
2021-04-10 00:00:00+00:00,1163952.0
2021-04-11 00:00:00+00:00,1043812.0
2021-04-12 00:00:00+00:00,1126723.0
2021-04-13 00:00:00+00:00,1178027.0
2021-04-14 00:00:00+00:00,1149773.0
2021-04-15 00:00:00+00:00,1366494.0
2021-04-16 00:00:00+00:00,933121.0
2021-04-17 00:00:00+00:00,828375.0
2021-04-18 00:00:00+00:00,1057891.0
2021-04-19 00:00:00+00:00,884672.0
2021-04-20 00:00:00+00:00,1126908.0
2021-04-21 00:00:00+00:00,918079.0
2021-04-22 00:00:00+00:00,1114976.0
2021-04-23 00:00:00+00:00,1114180.0
2021-04-24 00:00:00+00:00,1125210.0
2021-04-25 00:00:00+00:00,1026103.0
2021-04-26 00:00:00+00:00,943203.0
2021-04-27 00:00:00+00:00,1092574.0
2021-04-28 00:00:00+00:00,1113474.0
2021-04-29 00:00:00+00:00,986056.0
2021-04-30 00:00:00+00:00,1122022.0
2021-05-01 00:00:00+00:00,1040203.0
2021-05-02 00:00:00+00:00,1248724.0
2021-05-03 00:00:00+00:00,1268856.0
2021-05-04 00:00:00+00:00,1293836.0
2021-05-05 00:00:00+00:00,1208973.0
2021-05-06 00:00:00+00:00,1228892.0
2021-05-07 00:00:00+00:00,1187763.0
2021-05-08 00:00:00+00:00,1169650.0
2021-05-09 00:00:00+00:00,1234486.0
2021-05-10 00:00:00+00:00,1315147.0
2021-05-11 00:00:00+00:00,1258920.0
2021-05-12 00:00:00+00:00,1245595.0
2021-05-13 00:00:00+00:00,1187747.0
2021-05-14 00:00:00+00:00,1066269.0
2021-05-15 00:00:00+00:00,953308.0
2021-05-16 00:00:00+00:00,971649.0
2021-05-17 00:00:00+00:00,962984.0
2021-05-18 00:00:00+00:00,856695.0
2021-05-19 00:00:00+00:00,1031147.0
2021-05-20 00:00:00+00:00,943686.0
2021-05-21 00:00:00+00:00,942736.0
2021-05-22 00:00:00+00:00,918673.0
2021-05-23 00:00:00+00:00,957018.0
2021-05-24 00:00:00+00:00,975836.0
2021-05-25 00:00:00+00:00,968674.0
2021-05-26 00:00:00+00:00,933622.0
2021-05-27 00:00:00+00:00,864432.0
2021-05-28 00:00:00+00:00,972164.0
2021-05-29 00:00:00+00:00,863265.0
2021-05-30 00:00:00+00:00,990443.0
2021-05-31 00:00:00+00:00,977895.0
2021-06-01 00:00:00+00:00,914351.0
2021-06-02 00:00:00+00:00,1090605.0
2021-06-03 00:00:00+00:00,1015474.0
2021-06-04 00:00:00+00:00,907519.0
2021-06-05 00:00:00+00:00,762659.0
2021-06-06 00:00:00+00:00,737174.0
2021-06-07 00:00:00+00:00,910652.0
2021-06-08 00:00:00+00:00,998834.0
2021-06-09 00:00:00+00:00,817282.0
2021-06-10 00:00:00+00:00,948298.0
2021-06-11 00:00:00+00:00,874050.0
2021-06-12 00:00:00+00:00,1013611.0
2021-06-13 00:00:00+00:00,799859.0
2021-06-14 00:00:00+00:00,972587.0
2021-06-15 00:00:00+00:00,963054.0
2021-06-16 00:00:00+00:00,954838.0
2021-06-17 00:00:00+00:00,865333.0
2021-06-18 00:00:00+00:00,825241.0
2021-06-19 00:00:00+00:00,688095.0
2021-06-20 00:00:00+00:00,652470.0
2021-06-21 00:00:00+00:00,835557.0
2021-06-22 00:00:00+00:00,776432.0
2021-06-23 00:00:00+00:00,847730.0
2021-06-24 00:00:00+00:00,843836.0
2021-06-25 00:00:00+00:00,880813.0
2021-06-26 00:00:00+00:00,715801.0
2021-06-27 00:00:00+00:00,518219.0
2021-06-28 00:00:00+00:00,776365.0
2021-06-29 00:00:00+00:00,792995.0
2021-06-30 00:00:00+00:00,790273.0
2021-07-01 00:00:00+00:00,817115.0
2021-07-02 00:00:00+00:00,809016.0
2021-07-03 00:00:00+00:00,1027108.0
2021-07-04 00:00:00+00:00,843475.0
2021-07-05 00:00:00+00:00,902032.0
2021-07-06 00:00:00+00:00,853332.0
2021-07-07 00:00:00+00:00,811614.0
2021-07-08 00:00:00+00:00,802085.0
2021-07-09 00:00:00+00:00,818441.0
2021-07-10 00:00:00+00:00,726034.0
2021-07-11 00:00:00+00:00,690684.0
2021-07-12 00:00:00+00:00,838472.0
2021-07-13 00:00:00+00:00,807050.0
2021-07-14 00:00:00+00:00,817900.0
2021-07-15 00:00:00+00:00,828844.0
2021-07-16 00:00:00+00:00,764392.0
2021-07-17 00:00:00+00:00,640355.0
2021-07-18 00:00:00+00:00,651828.0
2021-07-19 00:00:00+00:00,845474.0
2021-07-20 00:00:00+00:00,822257.0
2021-07-21 00:00:00+00:00,815589.0
2021-07-22 00:00:00+00:00,780869.0
2021-07-23 00:00:00+00:00,803246.0
2021-07-24 00:00:00+00:00,712132.0
2021-07-25 00:00:00+00:00,641796.0
2021-07-26 00:00:00+00:00,958347.0
2021-07-27 00:00:00+00:00,903400.0
2021-07-28 00:00:00+00:00,868607.0
2021-07-29 00:00:00+00:00,880689.0
2021-07-30 00:00:00+00:00,841162.0
2021-07-31 00:00:00+00:00,720022.0
2021-08-01 00:00:00+00:00,695892.0
2021-08-02 00:00:00+00:00,899861.0
2021-08-03 00:00:00+00:00,820918.0
2021-08-04 00:00:00+00:00,842870.0
2021-08-05 00:00:00+00:00,854629.0
2021-08-06 00:00:00+00:00,894265.0
2021-08-07 00:00:00+00:00,724467.0
2021-08-08 00:00:00+00:00,740945.0
2021-08-09 00:00:00+00:00,934412.0
2021-08-10 00:00:00+00:00,875882.0
2021-08-11 00:00:00+00:00,866724.0
2021-08-12 00:00:00+00:00,842547.0
2021-08-13 00:00:00+00:00,917929.0
2021-08-14 00:00:00+00:00,724702.0
2021-08-15 00:00:00+00:00,750378.0
2021-08-16 00:00:00+00:00,978773.0
2021-08-17 00:00:00+00:00,953226.0
2021-08-18 00:00:00+00:00,876483.0
2021-08-19 00:00:00+00:00,888796.0
2021-08-20 00:00:00+00:00,984372.0
2021-08-21 00:00:00+00:00,787645.0
2021-08-22 00:00:00+00:00,715639.0
2021-08-23 00:00:00+00:00,973417.0
2021-08-24 00:00:00+00:00,945668.0
2021-08-25 00:00:00+00:00,867743.0
2021-08-26 00:00:00+00:00,818959.0
2021-08-27 00:00:00+00:00,864176.0
2021-08-28 00:00:00+00:00,726381.0
2021-08-29 00:00:00+00:00,685753.0
2021-08-30 00:00:00+00:00,910173.0
2021-08-31 00:00:00+00:00,930055.0
2021-09-01 00:00:00+00:00,954959.0
2021-09-02 00:00:00+00:00,1026339.0
2021-09-03 00:00:00+00:00,1008068.0
2021-09-04 00:00:00+00:00,776022.0
2021-09-05 00:00:00+00:00,735688.0
2021-09-06 00:00:00+00:00,968860.0
2021-09-07 00:00:00+00:00,938525.0
2021-09-08 00:00:00+00:00,907794.0
2021-09-09 00:00:00+00:00,937415.0
2021-09-10 00:00:00+00:00,906178.0
2021-09-11 00:00:00+00:00,823454.0
2021-09-12 00:00:00+00:00,705573.0
2021-09-13 00:00:00+00:00,908372.0
2021-09-14 00:00:00+00:00,952892.0
2021-09-15 00:00:00+00:00,976201.0
2021-09-16 00:00:00+00:00,1021047.0
2021-09-17 00:00:00+00:00,943981.0
2021-09-18 00:00:00+00:00,819880.0
2021-09-19 00:00:00+00:00,714326.0
2021-09-20 00:00:00+00:00,1014971.0
2021-09-21 00:00:00+00:00,844883.0
2021-09-22 00:00:00+00:00,888195.0
2021-09-23 00:00:00+00:00,918846.0
2021-09-24 00:00:00+00:00,958548.0
2021-09-25 00:00:00+00:00,702530.0
2021-09-26 00:00:00+00:00,699993.0
2021-09-27 00:00:00+00:00,901586.0
2021-09-28 00:00:00+00:00,935822.0
2021-09-29 00:00:00+00:00,830989.0
2021-09-30 00:00:00+00:00,1059608.0
2021-10-01 00:00:00+00:00,962201.0
2021-10-02 00:00:00+00:00,963528.0
2021-10-03 00:00:00+00:00,808347.0
2021-10-04 00:00:00+00:00,1015651.0
2021-10-05 00:00:00+00:00,1037679.0
2021-10-06 00:00:00+00:00,914612.0
2021-10-07 00:00:00+00:00,1144142.0
2021-10-08 00:00:00+00:00,978503.0
2021-10-09 00:00:00+00:00,991926.0
2021-10-10 00:00:00+00:00,803826.0
2021-10-11 00:00:00+00:00,1009017.0
2021-10-12 00:00:00+00:00,937369.0
2021-10-13 00:00:00+00:00,975651.0
2021-10-14 00:00:00+00:00,1007101.0
2021-10-15 00:00:00+00:00,1017121.0
2021-10-16 00:00:00+00:00,937355.0
2021-10-17 00:00:00+00:00,823877.0
2021-10-18 00:00:00+00:00,1003479.0
2021-10-19 00:00:00+00:00,1077371.0
2021-10-20 00:00:00+00:00,977215.0
2021-10-21 00:00:00+00:00,1139133.0
2021-10-22 00:00:00+00:00,957015.0
2021-10-23 00:00:00+00:00,826969.0
2021-10-24 00:00:00+00:00,737951.0
2021-10-25 00:00:00+00:00,1079523.0
2021-10-26 00:00:00+00:00,998333.0
2021-10-27 00:00:00+00:00,944035.0
2021-10-28 00:00:00+00:00,1055114.0
2021-10-29 00:00:00+00:00,1014855.0
2021-10-30 00:00:00+00:00,906672.0
2021-10-31 00:00:00+00:00,893617.0
2021-11-01 00:00:00+00:00,1053426.0
2021-11-02 00:00:00+00:00,1035030.0
2021-11-03 00:00:00+00:00,1069212.0
2021-11-04 00:00:00+00:00,998917.0
2021-11-05 00:00:00+00:00,1037437.0
2021-11-06 00:00:00+00:00,825483.0
2021-11-07 00:00:00+00:00,826432.0
2021-11-08 00:00:00+00:00,1018796.0
2021-11-09 00:00:00+00:00,1195638.0
2021-11-10 00:00:00+00:00,1022756.0
2021-11-11 00:00:00+00:00,1037951.0
2021-11-12 00:00:00+00:00,975353.0
2021-11-13 00:00:00+00:00,828248.0
2021-11-14 00:00:00+00:00,806451.0
2021-11-15 00:00:00+00:00,1083387.0
2021-11-16 00:00:00+00:00,1030573.0
2021-11-17 00:00:00+00:00,993545.0
2021-11-18 00:00:00+00:00,990087.0
2021-11-19 00:00:00+00:00,976682.0
2021-11-20 00:00:00+00:00,848464.0
2021-11-21 00:00:00+00:00,842004.0
2021-11-22 00:00:00+00:00,947435.0
2021-11-23 00:00:00+00:00,909010.0
2021-11-24 00:00:00+00:00,1071921.0
2021-11-25 00:00:00+00:00,973237.0
2021-11-26 00:00:00+00:00,996141.0
2021-11-27 00:00:00+00:00,777970.0
2021-11-28 00:00:00+00:00,816560.0
2021-11-29 00:00:00+00:00,993217.0
2021-11-30 00:00:00+00:00,977183.0
2021-12-01 00:00:00+00:00,1057704.0
2021-12-02 00:00:00+00:00,1184757.0
2021-12-03 00:00:00+00:00,1010596.0
2021-12-04 00:00:00+00:00,961294.0
2021-12-05 00:00:00+00:00,978899.0
2021-12-06 00:00:00+00:00,1078373.0
2021-12-07 00:00:00+00:00,983177.0
2021-12-08 00:00:00+00:00,927369.0
2021-12-09 00:00:00+00:00,1123743.0
2021-12-10 00:00:00+00:00,930831.0
2021-12-11 00:00:00+00:00,805461.0
2021-12-12 00:00:00+00:00,725043.0
2021-12-13 00:00:00+00:00,996713.0
2021-12-14 00:00:00+00:00,966596.0
2021-12-15 00:00:00+00:00,1058257.0
2021-12-16 00:00:00+00:00,873836.0
2021-12-17 00:00:00+00:00,979005.0
2021-12-18 00:00:00+00:00,855978.0
2021-12-19 00:00:00+00:00,755797.0
2021-12-20 00:00:00+00:00,1015255.0
2021-12-21 00:00:00+00:00,1009227.0
2021-12-22 00:00:00+00:00,992589.0
2021-12-23 00:00:00+00:00,991240.0
2021-12-24 00:00:00+00:00,974212.0
2021-12-25 00:00:00+00:00,866151.0
2021-12-26 00:00:00+00:00,774902.0
2021-12-27 00:00:00+00:00,992531.0
2021-12-28 00:00:00+00:00,1051572.0
2021-12-29 00:00:00+00:00,1142870.0
2021-12-30 00:00:00+00:00,977727.0
2021-12-31 00:00:00+00:00,1093396.0
2022-01-01 00:00:00+00:00,695722.0
2022-01-02 00:00:00+00:00,734444.0
2022-01-03 00:00:00+00:00,948843.0
2022-01-04 00:00:00+00:00,971141.0
2022-01-05 00:00:00+00:00,1023484.0
2022-01-06 00:00:00+00:00,937879.0
2022-01-07 00:00:00+00:00,961733.0
2022-01-08 00:00:00+00:00,823193.0
2022-01-09 00:00:00+00:00,734904.0
2022-01-10 00:00:00+00:00,977953.0
2022-01-11 00:00:00+00:00,973363.0
2022-01-12 00:00:00+00:00,958871.0
2022-01-13 00:00:00+00:00,943218.0
2022-01-14 00:00:00+00:00,959705.0
2022-01-15 00:00:00+00:00,819060.0
2022-01-16 00:00:00+00:00,768912.0
2022-01-17 00:00:00+00:00,963405.0
2022-01-18 00:00:00+00:00,906852.0
2022-01-19 00:00:00+00:00,940760.0
2022-01-20 00:00:00+00:00,944092.0
2022-01-21 00:00:00+00:00,1017544.0
2022-01-22 00:00:00+00:00,980566.0
2022-01-23 00:00:00+00:00,764279.0
2022-01-24 00:00:00+00:00,967257.0
2022-01-25 00:00:00+00:00,892344.0
2022-01-26 00:00:00+00:00,872302.0
2022-01-27 00:00:00+00:00,894323.0
2022-01-28 00:00:00+00:00,953545.0
2022-01-29 00:00:00+00:00,800040.0
2022-01-30 00:00:00+00:00,780477.0
2022-01-31 00:00:00+00:00,993797.0
2022-02-01 00:00:00+00:00,1058396.0
2022-02-02 00:00:00+00:00,954043.0
2022-02-03 00:00:00+00:00,931571.0
2022-02-04 00:00:00+00:00,885216.0
2022-02-05 00:00:00+00:00,951087.0
2022-02-06 00:00:00+00:00,891700.0
2022-02-07 00:00:00+00:00,927917.0
2022-02-08 00:00:00+00:00,1014770.0
2022-02-09 00:00:00+00:00,998247.0
2022-02-10 00:00:00+00:00,1029721.0
2022-02-11 00:00:00+00:00,987669.0
2022-02-12 00:00:00+00:00,1060262.0
2022-02-13 00:00:00+00:00,829229.0
2022-02-14 00:00:00+00:00,899786.0
2022-02-15 00:00:00+00:00,1013694.0
2022-02-16 00:00:00+00:00,925324.0
2022-02-17 00:00:00+00:00,931220.0
2022-02-18 00:00:00+00:00,940726.0
2022-02-19 00:00:00+00:00,839236.0
2022-02-20 00:00:00+00:00,741534.0
2022-02-21 00:00:00+00:00,886316.0
2022-02-22 00:00:00+00:00,886571.0
2022-02-23 00:00:00+00:00,859810.0
2022-02-24 00:00:00+00:00,958866.0
2022-02-25 00:00:00+00:00,936543.0
2022-02-26 00:00:00+00:00,818914.0
2022-02-27 00:00:00+00:00,768705.0
2022-02-28 00:00:00+00:00,981066.0
2022-03-01 00:00:00+00:00,1065354.0
2022-03-02 00:00:00+00:00,1091796.0
2022-03-03 00:00:00+00:00,1011448.0
2022-03-04 00:00:00+00:00,949176.0
2022-03-05 00:00:00+00:00,801293.0
2022-03-06 00:00:00+00:00,771254.0
2022-03-07 00:00:00+00:00,917289.0
2022-03-08 00:00:00+00:00,962840.0
2022-03-09 00:00:00+00:00,960901.0
2022-03-10 00:00:00+00:00,993366.0
2022-03-11 00:00:00+00:00,903967.0
2022-03-12 00:00:00+00:00,787792.0
2022-03-13 00:00:00+00:00,751546.0
2022-03-14 00:00:00+00:00,936153.0
2022-03-15 00:00:00+00:00,949102.0
2022-03-16 00:00:00+00:00,1014991.0
2022-03-17 00:00:00+00:00,1009859.0
2022-03-18 00:00:00+00:00,1004891.0
2022-03-19 00:00:00+00:00,864890.0
2022-03-20 00:00:00+00:00,780069.0
2022-03-21 00:00:00+00:00,941088.0
2022-03-22 00:00:00+00:00,920483.0
2022-03-23 00:00:00+00:00,972037.0
2022-03-24 00:00:00+00:00,966209.0
2022-03-25 00:00:00+00:00,1068732.0
2022-03-26 00:00:00+00:00,825356.0
2022-03-27 00:00:00+00:00,812882.0
2022-03-28 00:00:00+00:00,1029256.0
2022-03-29 00:00:00+00:00,972049.0
2022-03-30 00:00:00+00:00,940234.0
2022-03-31 00:00:00+00:00,979952.0
2022-04-01 00:00:00+00:00,1073859.0
2022-04-02 00:00:00+00:00,932911.0
2022-04-03 00:00:00+00:00,794992.0
2022-04-04 00:00:00+00:00,985718.0
2022-04-05 00:00:00+00:00,952254.0
2022-04-06 00:00:00+00:00,919776.0
2022-04-07 00:00:00+00:00,927811.0
2022-04-08 00:00:00+00:00,929602.0
2022-04-09 00:00:00+00:00,786423.0
2022-04-10 00:00:00+00:00,754197.0
2022-04-11 00:00:00+00:00,986075.0
2022-04-12 00:00:00+00:00,970523.0
2022-04-13 00:00:00+00:00,960119.0
2022-04-14 00:00:00+00:00,910470.0
2022-04-15 00:00:00+00:00,893942.0
2022-04-16 00:00:00+00:00,774863.0
2022-04-17 00:00:00+00:00,760823.0
2022-04-18 00:00:00+00:00,930250.0
2022-04-19 00:00:00+00:00,945444.0
2022-04-20 00:00:00+00:00,961981.0
2022-04-21 00:00:00+00:00,970130.0
2022-04-22 00:00:00+00:00,945273.0
2022-04-23 00:00:00+00:00,857006.0
2022-04-24 00:00:00+00:00,796298.0
2022-04-25 00:00:00+00:00,1003326.0
2022-04-26 00:00:00+00:00,965991.0
2022-04-27 00:00:00+00:00,967943.0
2022-04-28 00:00:00+00:00,1003139.0
2022-04-29 00:00:00+00:00,1059989.0
2022-04-30 00:00:00+00:00,944577.0
2022-05-01 00:00:00+00:00,834397.0
2022-05-02 00:00:00+00:00,966035.0
2022-05-03 00:00:00+00:00,956710.0
2022-05-04 00:00:00+00:00,862312.0
2022-05-05 00:00:00+00:00,1189734.0
2022-05-06 00:00:00+00:00,1086467.0
2022-05-07 00:00:00+00:00,837217.0
2022-05-08 00:00:00+00:00,813799.0
2022-05-09 00:00:00+00:00,1067791.0
2022-05-10 00:00:00+00:00,978190.0
2022-05-11 00:00:00+00:00,981424.0
2022-05-12 00:00:00+00:00,1058679.0
2022-05-13 00:00:00+00:00,1028898.0
2022-05-14 00:00:00+00:00,1101356.0
2022-05-15 00:00:00+00:00,1016251.0
2022-05-16 00:00:00+00:00,1094147.0
2022-05-17 00:00:00+00:00,1029420.0
2022-05-18 00:00:00+00:00,902599.0
2022-05-19 00:00:00+00:00,897588.0
2022-05-20 00:00:00+00:00,949339.0
2022-05-21 00:00:00+00:00,758937.0
2022-05-22 00:00:00+00:00,749577.0
2022-05-23 00:00:00+00:00,939531.0
2022-05-24 00:00:00+00:00,841611.0
2022-05-25 00:00:00+00:00,1016156.0
2022-05-26 00:00:00+00:00,894042.0
2022-05-27 00:00:00+00:00,942679.0
2022-05-28 00:00:00+00:00,783393.0
2022-05-29 00:00:00+00:00,751185.0
2022-05-30 00:00:00+00:00,925404.0
2022-05-31 00:00:00+00:00,998795.0
2022-06-01 00:00:00+00:00,962754.0
2022-06-02 00:00:00+00:00,945705.0
2022-06-03 00:00:00+00:00,932672.0
2022-06-04 00:00:00+00:00,776053.0
2022-06-05 00:00:00+00:00,721815.0
2022-06-06 00:00:00+00:00,952859.0
2022-06-07 00:00:00+00:00,941706.0
2022-06-08 00:00:00+00:00,888118.0
2022-06-09 00:00:00+00:00,914304.0
2022-06-10 00:00:00+00:00,900195.0
2022-06-11 00:00:00+00:00,831309.0
2022-06-12 00:00:00+00:00,762985.0
2022-06-13 00:00:00+00:00,1011323.0
2022-06-14 00:00:00+00:00,1075994.0
2022-06-15 00:00:00+00:00,1063571.0
2022-06-16 00:00:00+00:00,911369.0
2022-06-17 00:00:00+00:00,876153.0
2022-06-18 00:00:00+00:00,924686.0
2022-06-19 00:00:00+00:00,733337.0
2022-06-20 00:00:00+00:00,833932.0
2022-06-21 00:00:00+00:00,927938.0
2022-06-22 00:00:00+00:00,859651.0
2022-06-23 00:00:00+00:00,866807.0
2022-06-24 00:00:00+00:00,869532.0
2022-06-25 00:00:00+00:00,742895.0
2022-06-26 00:00:00+00:00,734812.0
2022-06-27 00:00:00+00:00,953524.0
2022-06-28 00:00:00+00:00,922274.0
2022-06-29 00:00:00+00:00,899514.0
2022-06-30 00:00:00+00:00,967680.0
2022-07-01 00:00:00+00:00,946760.0
2022-07-02 00:00:00+00:00,844916.0
2022-07-03 00:00:00+00:00,701943.0
2022-07-04 00:00:00+00:00,883632.0
2022-07-05 00:00:00+00:00,864471.0
2022-07-06 00:00:00+00:00,969280.0
2022-07-07 00:00:00+00:00,1007259.0
2022-07-08 00:00:00+00:00,936111.0
2022-07-09 00:00:00+00:00,773277.0
2022-07-10 00:00:00+00:00,705622.0
2022-07-11 00:00:00+00:00,839927.0
2022-07-12 00:00:00+00:00,943773.0
2022-07-13 00:00:00+00:00,815549.0
2022-07-14 00:00:00+00:00,983744.0
2022-07-15 00:00:00+00:00,943171.0
2022-07-16 00:00:00+00:00,771028.0
2022-07-17 00:00:00+00:00,723539.0
2022-07-18 00:00:00+00:00,887138.0
2022-07-19 00:00:00+00:00,994059.0
2022-07-20 00:00:00+00:00,905497.0
2022-07-21 00:00:00+00:00,964460.0
2022-07-22 00:00:00+00:00,848578.0
2022-07-23 00:00:00+00:00,755495.0
2022-07-24 00:00:00+00:00,736224.0
2022-07-25 00:00:00+00:00,892636.0
2022-07-26 00:00:00+00:00,945582.0
2022-07-27 00:00:00+00:00,916926.0
2022-07-28 00:00:00+00:00,1008866.0
2022-07-29 00:00:00+00:00,945142.0
2022-07-30 00:00:00+00:00,785742.0
2022-07-31 00:00:00+00:00,787873.0
2022-08-01 00:00:00+00:00,907238.0
2022-08-02 00:00:00+00:00,946865.0
2022-08-03 00:00:00+00:00,977386.0
2022-08-04 00:00:00+00:00,948545.0
2022-08-05 00:00:00+00:00,944004.0
2022-08-06 00:00:00+00:00,856759.0
2022-08-07 00:00:00+00:00,716918.0
2022-08-08 00:00:00+00:00,918162.0
2022-08-09 00:00:00+00:00,941249.0
2022-08-10 00:00:00+00:00,1035793.0
2022-08-11 00:00:00+00:00,1002846.0
2022-08-12 00:00:00+00:00,948381.0
2022-08-13 00:00:00+00:00,834925.0
2022-08-14 00:00:00+00:00,811197.0
2022-08-15 00:00:00+00:00,922140.0
2022-08-16 00:00:00+00:00,1020819.0
2022-08-17 00:00:00+00:00,915870.0
2022-08-18 00:00:00+00:00,1009836.0
2022-08-19 00:00:00+00:00,982140.0
2022-08-20 00:00:00+00:00,841648.0
2022-08-21 00:00:00+00:00,753797.0
2022-08-22 00:00:00+00:00,880923.0
2022-08-23 00:00:00+00:00,930754.0
2022-08-24 00:00:00+00:00,930584.0
2022-08-25 00:00:00+00:00,898274.0
2022-08-26 00:00:00+00:00,937226.0
2022-08-27 00:00:00+00:00,830874.0
2022-08-28 00:00:00+00:00,776186.0
2022-08-29 00:00:00+00:00,939245.0
2022-08-30 00:00:00+00:00,951380.0
2022-08-31 00:00:00+00:00,916812.0
2022-09-01 00:00:00+00:00,969786.0
2022-09-02 00:00:00+00:00,996822.0
2022-09-03 00:00:00+00:00,916603.0
2022-09-04 00:00:00+00:00,774639.0
2022-09-05 00:00:00+00:00,942780.0
2022-09-06 00:00:00+00:00,927513.0
2022-09-07 00:00:00+00:00,951645.0
2022-09-08 00:00:00+00:00,947648.0
2022-09-09 00:00:00+00:00,1021884.0
2022-09-10 00:00:00+00:00,873305.0
2022-09-11 00:00:00+00:00,871675.0
2022-09-12 00:00:00+00:00,989815.0
2022-09-13 00:00:00+00:00,948189.0
2022-09-14 00:00:00+00:00,977568.0
2022-09-15 00:00:00+00:00,953771.0
2022-09-16 00:00:00+00:00,933213.0
2022-09-17 00:00:00+00:00,918990.0
2022-09-18 00:00:00+00:00,775872.0
2022-09-19 00:00:00+00:00,912328.0
2022-09-20 00:00:00+00:00,952698.0
2022-09-21 00:00:00+00:00,918372.0
2022-09-22 00:00:00+00:00,860577.0
2022-09-23 00:00:00+00:00,968636.0
2022-09-24 00:00:00+00:00,799441.0
2022-09-25 00:00:00+00:00,781165.0
2022-09-26 00:00:00+00:00,938059.0
2022-09-27 00:00:00+00:00,966074.0
2022-09-28 00:00:00+00:00,849979.0
2022-09-29 00:00:00+00:00,874705.0
2022-09-30 00:00:00+00:00,1005499.0
2022-10-01 00:00:00+00:00,867330.0
2022-10-02 00:00:00+00:00,852250.0
2022-10-03 00:00:00+00:00,964012.0
2022-10-04 00:00:00+00:00,932869.0
2022-10-05 00:00:00+00:00,891063.0
2022-10-06 00:00:00+00:00,930050.0
2022-10-07 00:00:00+00:00,936123.0
2022-10-08 00:00:00+00:00,815047.0
2022-10-09 00:00:00+00:00,787417.0
2022-10-10 00:00:00+00:00,896218.0
2022-10-11 00:00:00+00:00,916599.0
2022-10-12 00:00:00+00:00,871140.0
2022-10-13 00:00:00+00:00,933599.0
2022-10-14 00:00:00+00:00,984001.0
2022-10-15 00:00:00+00:00,838678.0
2022-10-16 00:00:00+00:00,769067.0
2022-10-17 00:00:00+00:00,870371.0
2022-10-18 00:00:00+00:00,887194.0
2022-10-19 00:00:00+00:00,923688.0
2022-10-20 00:00:00+00:00,893489.0
2022-10-21 00:00:00+00:00,913925.0
2022-10-22 00:00:00+00:00,817446.0
2022-10-23 00:00:00+00:00,803523.0
2022-10-24 00:00:00+00:00,922514.0
2022-10-25 00:00:00+00:00,829386.0
2022-10-26 00:00:00+00:00,1051950.0
2022-10-27 00:00:00+00:00,895161.0
2022-10-28 00:00:00+00:00,925522.0
2022-10-29 00:00:00+00:00,871729.0
2022-10-30 00:00:00+00:00,830676.0
2022-10-31 00:00:00+00:00,980614.0
2022-11-01 00:00:00+00:00,955117.0
2022-11-02 00:00:00+00:00,869056.0
2022-11-03 00:00:00+00:00,1009478.0
2022-11-04 00:00:00+00:00,939102.0
2022-11-05 00:00:00+00:00,916525.0
2022-11-06 00:00:00+00:00,811578.0
